date,meantempm,maxtempm,mintempm,meantempm_1,meantempm_2,meantempm_3,meandewptm_1,meandewptm_2,meandewptm_3,meanpressurem_1,meanpressurem_2,meanpressurem_3,maxhumidity_1,maxhumidity_2,maxhumidity_3,minhumidity_1,minhumidity_2,minhumidity_3,maxtempm_1,maxtempm_2,maxtempm_3,mintempm_1,mintempm_2,mintempm_3,maxdewptm_1,maxdewptm_2,maxdewptm_3,mindewptm_1,mindewptm_2,mindewptm_3,maxpressurem_1,maxpressurem_2,maxpressurem_3,minpressurem_1,minpressurem_2,minpressurem_3,precipm_1,precipm_2,precipm_3
2016-07-29,24,28,19,25.0,26.0,24.0,18.0,19.0,18.0,1015.0,1014.0,1017.0,93.0,84.0,100.0,45.0,45.0,43.0,31.0,32.0,32.0,19.0,21.0,17.0,20.0,21.0,20.0,17.0,17.0,16.0,1017.0,1016.0,1019.0,1014.0,1011.0,1015.0,0.0,0.0,0.0
2016-07-30,22,27,16,24.0,25.0,26.0,18.0,18.0,19.0,1017.0,1015.0,1014.0,93.0,93.0,84.0,43.0,45.0,45.0,28.0,31.0,32.0,19.0,19.0,21.0,19.0,20.0,21.0,14.0,17.0,17.0,1019.0,1017.0,1016.0,1015.0,1014.0,1011.0,3.56,0.0,0.0
2016-07-31,26,30,21,22.0,24.0,25.0,18.0,18.0,18.0,1015.0,1017.0,1015.0,97.0,93.0,93.0,62.0,43.0,45.0,27.0,28.0,31.0,16.0,19.0,19.0,20.0,19.0,20.0,15.0,14.0,17.0,1017.0,1019.0,1017.0,1013.0,1015.0,1014.0,0.76,3.56,0.0
2016-08-01,27,31,23,26.0,22.0,24.0,21.0,18.0,18.0,1012.0,1015.0,1017.0,90.0,97.0,93.0,57.0,62.0,43.0,30.0,27.0,28.0,21.0,16.0,19.0,22.0,20.0,19.0,19.0,15.0,14.0,1016.0,1017.0,1019.0,1010.0,1013.0,1015.0,7.37,0.76,3.56
2016-08-02,27,32,21,27.0,26.0,22.0,21.0,21.0,18.0,1012.0,1012.0,1015.0,93.0,90.0,97.0,53.0,57.0,62.0,31.0,30.0,27.0,23.0,21.0,16.0,23.0,22.0,20.0,19.0,19.0,15.0,1015.0,1016.0,1017.0,1008.0,1010.0,1013.0,0.0,7.37,0.76
2016-08-03,27,33,21,27.0,27.0,26.0,21.0,21.0,21.0,1016.0,1012.0,1012.0,97.0,93.0,90.0,59.0,53.0,57.0,32.0,31.0,30.0,21.0,23.0,21.0,23.0,23.0,22.0,19.0,19.0,19.0,1018.0,1015.0,1016.0,1012.0,1008.0,1010.0,25.15,0.0,7.37
2016-08-04,28,35,21,27.0,27.0,27.0,23.0,21.0,21.0,1014.0,1016.0,1012.0,93.0,97.0,93.0,63.0,59.0,53.0,33.0,32.0,31.0,21.0,21.0,23.0,25.0,23.0,23.0,21.0,19.0,19.0,1017.0,1018.0,1015.0,1010.0,1012.0,1008.0,0.0,25.15,0.0
2016-08-05,23,27,18,28.0,27.0,27.0,22.0,23.0,21.0,1011.0,1014.0,1016.0,93.0,93.0,97.0,52.0,63.0,59.0,35.0,33.0,32.0,21.0,21.0,21.0,25.0,25.0,23.0,17.0,21.0,19.0,1014.0,1017.0,1018.0,1008.0,1010.0,1012.0,19.81,0.0,25.15
2016-08-06,23,27,19,23.0,28.0,27.0,18.0,22.0,23.0,1016.0,1011.0,1014.0,93.0,93.0,93.0,51.0,52.0,63.0,27.0,35.0,33.0,18.0,21.0,21.0,18.0,25.0,25.0,16.0,17.0,21.0,1018.0,1014.0,1017.0,1014.0,1008.0,1010.0,0.0,19.81,0.0
2016-08-07,23,26,19,23.0,23.0,28.0,17.0,18.0,22.0,1018.0,1016.0,1011.0,93.0,93.0,93.0,54.0,51.0,52.0,27.0,27.0,35.0,19.0,18.0,21.0,18.0,18.0,25.0,16.0,16.0,17.0,1020.0,1018.0,1014.0,1016.0,1014.0,1008.0,0.0,0.0,19.81
2016-08-08,22,27,16,23.0,23.0,23.0,17.0,17.0,18.0,1017.0,1018.0,1016.0,87.0,93.0,93.0,54.0,54.0,51.0,26.0,27.0,27.0,19.0,19.0,18.0,18.0,18.0,18.0,16.0,16.0,16.0,1019.0,1020.0,1018.0,1015.0,1016.0,1014.0,0.51,0.0,0.0
2016-08-09,27,33,21,22.0,23.0,23.0,19.0,17.0,17.0,1014.0,1017.0,1018.0,100.0,87.0,93.0,62.0,54.0,54.0,27.0,26.0,27.0,16.0,19.0,19.0,21.0,18.0,18.0,16.0,16.0,16.0,1016.0,1019.0,1020.0,1011.0,1015.0,1016.0,0.0,0.51,0.0
2016-08-10,29,34,24,27.0,22.0,23.0,23.0,19.0,17.0,1012.0,1014.0,1017.0,100.0,100.0,87.0,59.0,62.0,54.0,33.0,27.0,26.0,21.0,16.0,19.0,25.0,21.0,18.0,20.0,16.0,16.0,1013.0,1016.0,1019.0,1011.0,1011.0,1015.0,0.0,0.0,0.51
2016-08-11,29,36,22,29.0,27.0,22.0,23.0,23.0,19.0,1012.0,1012.0,1014.0,94.0,100.0,100.0,52.0,59.0,62.0,34.0,33.0,27.0,24.0,21.0,16.0,24.0,25.0,21.0,22.0,20.0,16.0,1013.0,1013.0,1016.0,1009.0,1011.0,1011.0,0.0,0.0,0.0
2016-08-12,24,29,19,29.0,29.0,27.0,23.0,23.0,23.0,1009.0,1012.0,1012.0,79.0,94.0,100.0,48.0,52.0,59.0,36.0,34.0,33.0,22.0,24.0,21.0,25.0,24.0,25.0,22.0,22.0,20.0,1011.0,1013.0,1013.0,1006.0,1009.0,1011.0,18.54,0.0,0.0
2016-08-13,24,31,16,24.0,29.0,29.0,20.0,23.0,23.0,1012.0,1009.0,1012.0,100.0,79.0,94.0,51.0,48.0,52.0,29.0,36.0,34.0,19.0,22.0,24.0,22.0,25.0,24.0,17.0,22.0,22.0,1015.0,1011.0,1013.0,1009.0,1006.0,1009.0,7.87,18.54,0.0
2016-08-14,24,31,17,24.0,24.0,29.0,17.0,20.0,23.0,1016.0,1012.0,1009.0,93.0,100.0,79.0,43.0,51.0,48.0,31.0,29.0,36.0,16.0,19.0,22.0,18.0,22.0,25.0,16.0,17.0,22.0,1017.0,1015.0,1011.0,1014.0,1009.0,1006.0,0.0,7.87,18.54
2016-08-15,23,30,16,24.0,24.0,24.0,16.0,17.0,20.0,1017.0,1016.0,1012.0,93.0,93.0,100.0,32.0,43.0,51.0,31.0,31.0,29.0,17.0,16.0,19.0,18.0,18.0,22.0,12.0,16.0,17.0,1019.0,1017.0,1015.0,1017.0,1014.0,1009.0,0.0,0.0,7.87
2016-08-16,26,33,19,23.0,24.0,24.0,17.0,16.0,17.0,1016.0,1017.0,1016.0,97.0,93.0,93.0,44.0,32.0,43.0,30.0,31.0,31.0,16.0,17.0,16.0,19.0,18.0,18.0,15.0,12.0,16.0,1018.0,1019.0,1017.0,1015.0,1017.0,1014.0,0.0,0.0,0.0
2016-08-17,26,33,18,26.0,23.0,24.0,19.0,17.0,16.0,1016.0,1016.0,1017.0,87.0,97.0,93.0,47.0,44.0,32.0,33.0,30.0,31.0,19.0,16.0,17.0,21.0,19.0,18.0,16.0,15.0,12.0,1019.0,1018.0,1019.0,1014.0,1015.0,1017.0,0.0,0.0,0.0
2016-08-18,28,34,22,26.0,26.0,23.0,21.0,19.0,17.0,1016.0,1016.0,1016.0,93.0,87.0,97.0,49.0,47.0,44.0,33.0,33.0,30.0,18.0,19.0,16.0,24.0,21.0,19.0,17.0,16.0,15.0,1018.0,1019.0,1018.0,1014.0,1014.0,1015.0,0.0,0.0,0.0
2016-08-19,24,28,19,28.0,26.0,26.0,20.0,21.0,19.0,1013.0,1016.0,1016.0,90.0,93.0,87.0,41.0,49.0,47.0,34.0,33.0,33.0,22.0,18.0,19.0,22.0,24.0,21.0,19.0,17.0,16.0,1015.0,1018.0,1019.0,1010.0,1014.0,1014.0,0.0,0.0,0.0
2016-08-20,19,24,14,24.0,28.0,26.0,20.0,20.0,21.0,1010.0,1013.0,1016.0,100.0,90.0,93.0,65.0,41.0,49.0,28.0,34.0,33.0,19.0,22.0,18.0,22.0,22.0,24.0,18.0,19.0,17.0,1012.0,1015.0,1018.0,1008.0,1010.0,1014.0,6.1,0.0,0.0
2016-08-21,19,28,11,19.0,24.0,28.0,12.0,20.0,20.0,1013.0,1010.0,1013.0,84.0,100.0,90.0,46.0,65.0,41.0,24.0,28.0,34.0,14.0,19.0,22.0,16.0,22.0,22.0,11.0,18.0,19.0,1015.0,1012.0,1015.0,1011.0,1008.0,1010.0,0.0,6.1,0.0
2016-08-22,23,31,16,19.0,19.0,24.0,12.0,12.0,20.0,1016.0,1013.0,1010.0,89.0,84.0,100.0,35.0,46.0,65.0,28.0,24.0,28.0,11.0,14.0,19.0,14.0,16.0,22.0,10.0,11.0,18.0,1019.0,1015.0,1012.0,1015.0,1011.0,1008.0,0.0,0.0,6.1
2016-08-23,26,33,19,23.0,19.0,19.0,14.0,12.0,12.0,1015.0,1016.0,1013.0,84.0,89.0,84.0,37.0,35.0,46.0,31.0,28.0,24.0,16.0,11.0,14.0,16.0,14.0,16.0,13.0,10.0,11.0,1016.0,1019.0,1015.0,1013.0,1015.0,1011.0,0.0,0.0,0.0
2016-08-24,22,28,15,26.0,23.0,19.0,21.0,14.0,12.0,1011.0,1015.0,1016.0,90.0,84.0,89.0,56.0,37.0,35.0,33.0,31.0,28.0,19.0,16.0,11.0,23.0,16.0,14.0,17.0,13.0,10.0,1014.0,1016.0,1019.0,1007.0,1013.0,1015.0,4.32,0.0,0.0
2016-08-25,20,26,14,22.0,26.0,23.0,17.0,21.0,14.0,1015.0,1011.0,1015.0,93.0,90.0,84.0,47.0,56.0,37.0,28.0,33.0,31.0,15.0,19.0,16.0,19.0,23.0,16.0,15.0,17.0,13.0,1018.0,1014.0,1016.0,1011.0,1007.0,1013.0,1.27,4.32,0.0
2016-08-26,18,21,14,20.0,22.0,26.0,14.0,17.0,21.0,1020.0,1015.0,1011.0,93.0,93.0,90.0,52.0,47.0,56.0,26.0,28.0,33.0,14.0,15.0,19.0,17.0,19.0,23.0,13.0,15.0,17.0,1021.0,1018.0,1014.0,1018.0,1011.0,1007.0,0.25,1.27,4.32
2016-08-27,24,30,19,18.0,20.0,22.0,17.0,14.0,17.0,1019.0,1020.0,1015.0,93.0,93.0,93.0,73.0,52.0,47.0,21.0,26.0,28.0,14.0,14.0,15.0,18.0,17.0,19.0,13.0,13.0,15.0,1021.0,1021.0,1018.0,1016.0,1018.0,1011.0,0.0,0.25,1.27
2016-08-28,26,34,17,24.0,18.0,20.0,18.0,17.0,14.0,1016.0,1019.0,1020.0,100.0,93.0,93.0,48.0,73.0,52.0,30.0,21.0,26.0,19.0,14.0,14.0,19.0,18.0,17.0,17.0,13.0,13.0,1017.0,1021.0,1021.0,1014.0,1016.0,1018.0,0.0,0.0,0.25
2016-08-29,26,32,20,26.0,24.0,18.0,19.0,18.0,17.0,1017.0,1016.0,1019.0,93.0,100.0,93.0,47.0,48.0,73.0,34.0,30.0,21.0,17.0,19.0,14.0,22.0,19.0,18.0,16.0,17.0,13.0,1020.0,1017.0,1021.0,1016.0,1014.0,1016.0,0.0,0.0,0.0
2016-08-30,24,28,21,26.0,26.0,24.0,21.0,19.0,18.0,1021.0,1017.0,1016.0,100.0,93.0,100.0,59.0,47.0,48.0,32.0,34.0,30.0,20.0,17.0,19.0,23.0,22.0,19.0,19.0,16.0,17.0,1024.0,1020.0,1017.0,1019.0,1016.0,1014.0,11.68,0.0,0.0
2016-08-31,22,28,15,24.0,26.0,26.0,21.0,21.0,19.0,1022.0,1021.0,1017.0,97.0,100.0,93.0,69.0,59.0,47.0,28.0,32.0,34.0,21.0,20.0,17.0,21.0,23.0,22.0,19.0,19.0,16.0,1024.0,1024.0,1020.0,1020.0,1019.0,1016.0,1.78,11.68,0.0
2016-09-01,21,27,13,22.0,24.0,26.0,18.0,21.0,21.0,1021.0,1022.0,1021.0,97.0,97.0,100.0,47.0,69.0,59.0,28.0,28.0,32.0,15.0,21.0,20.0,21.0,21.0,23.0,14.0,19.0,19.0,1022.0,1024.0,1024.0,1020.0,1020.0,1019.0,0.0,1.78,11.68
2016-09-02,19,27,12,21.0,22.0,24.0,14.0,18.0,21.0,1022.0,1021.0,1022.0,100.0,97.0,97.0,42.0,47.0,69.0,27.0,28.0,28.0,13.0,15.0,21.0,16.0,21.0,21.0,13.0,14.0,19.0,1024.0,1022.0,1024.0,1021.0,1020.0,1020.0,0.0,0.0,1.78
2016-09-03,19,24,14,19.0,21.0,22.0,13.0,14.0,18.0,1021.0,1022.0,1021.0,93.0,100.0,97.0,45.0,42.0,47.0,27.0,27.0,28.0,12.0,13.0,15.0,16.0,16.0,21.0,11.0,13.0,14.0,1023.0,1024.0,1022.0,1018.0,1021.0,1020.0,0.0,0.0,0.0
2016-09-04,24,29,18,19.0,19.0,21.0,16.0,13.0,14.0,1016.0,1021.0,1022.0,86.0,93.0,100.0,54.0,45.0,42.0,24.0,27.0,27.0,14.0,12.0,13.0,19.0,16.0,16.0,12.0,11.0,13.0,1019.0,1023.0,1024.0,1013.0,1018.0,1021.0,8.13,0.0,0.0
2016-09-05,29,33,24,24.0,19.0,19.0,17.0,16.0,13.0,1012.0,1016.0,1021.0,81.0,86.0,93.0,59.0,54.0,45.0,29.0,24.0,27.0,18.0,14.0,12.0,21.0,19.0,16.0,14.0,12.0,11.0,1014.0,1019.0,1023.0,1009.0,1013.0,1018.0,0.51,8.13,0.0
2016-09-06,29,34,24,29.0,24.0,19.0,21.0,17.0,16.0,1009.0,1012.0,1016.0,79.0,81.0,86.0,49.0,59.0,54.0,33.0,29.0,24.0,24.0,18.0,14.0,22.0,21.0,19.0,19.0,14.0,12.0,1010.0,1014.0,1019.0,1008.0,1009.0,1013.0,0.0,0.51,8.13
2016-09-07,27,31,22,29.0,29.0,24.0,21.0,21.0,17.0,1010.0,1009.0,1012.0,82.0,79.0,81.0,49.0,49.0,59.0,34.0,33.0,29.0,24.0,24.0,18.0,22.0,22.0,21.0,20.0,19.0,14.0,1012.0,1010.0,1014.0,1009.0,1008.0,1009.0,0.0,0.0,0.51
2016-09-08,25,29,21,27.0,29.0,29.0,22.0,21.0,21.0,1012.0,1010.0,1009.0,100.0,82.0,79.0,59.0,49.0,49.0,31.0,34.0,33.0,22.0,24.0,24.0,24.0,22.0,22.0,19.0,20.0,19.0,1015.0,1012.0,1010.0,1009.0,1009.0,1008.0,1.52,0.0,0.0
2016-09-09,22,29,15,25.0,27.0,29.0,21.0,22.0,21.0,1012.0,1012.0,1010.0,100.0,100.0,82.0,51.0,59.0,49.0,29.0,31.0,34.0,21.0,22.0,24.0,24.0,24.0,22.0,15.0,19.0,20.0,1015.0,1015.0,1012.0,1010.0,1009.0,1009.0,0.0,1.52,0.0
2016-09-10,19,25,12,22.0,25.0,27.0,18.0,21.0,22.0,1012.0,1012.0,1012.0,100.0,100.0,100.0,58.0,51.0,59.0,29.0,29.0,31.0,15.0,21.0,22.0,22.0,24.0,24.0,10.0,15.0,19.0,1019.0,1015.0,1015.0,1009.0,1010.0,1009.0,19.81,0.0,1.52
2016-09-11,19,28,10,19.0,22.0,25.0,9.0,18.0,21.0,1022.0,1012.0,1012.0,83.0,100.0,100.0,33.0,58.0,51.0,25.0,29.0,29.0,12.0,15.0,21.0,11.0,22.0,24.0,7.0,10.0,15.0,1024.0,1019.0,1015.0,1019.0,1009.0,1010.0,0.0,19.81,0.0
2016-09-12,22,28,10,19.0,19.0,22.0,11.0,9.0,18.0,1017.0,1022.0,1012.0,89.0,83.0,100.0,34.0,33.0,58.0,28.0,25.0,29.0,10.0,12.0,15.0,14.0,11.0,22.0,9.0,7.0,10.0,1021.0,1024.0,1019.0,1012.0,1019.0,1009.0,0.0,0.0,19.81
2016-09-13,16,17,13,22.0,19.0,19.0,16.0,11.0,9.0,1012.0,1017.0,1022.0,90.0,89.0,83.0,49.0,34.0,33.0,28.0,28.0,25.0,10.0,10.0,12.0,19.0,14.0,11.0,13.0,9.0,7.0,1017.0,1021.0,1024.0,1009.0,1012.0,1019.0,9.4,0.0,0.0
2016-09-14,16,19,13,16.0,22.0,19.0,14.0,16.0,11.0,1019.0,1012.0,1017.0,93.0,90.0,89.0,86.0,49.0,34.0,17.0,28.0,28.0,13.0,10.0,10.0,16.0,19.0,14.0,12.0,13.0,9.0,1025.0,1017.0,1021.0,1015.0,1009.0,1012.0,19.81,9.4,0.0
2016-09-15,23,30,16,16.0,16.0,22.0,14.0,14.0,16.0,1023.0,1019.0,1012.0,100.0,93.0,90.0,86.0,86.0,49.0,19.0,17.0,28.0,13.0,13.0,10.0,18.0,16.0,19.0,11.0,12.0,13.0,1025.0,1025.0,1017.0,1021.0,1015.0,1009.0,0.51,19.81,9.4
2016-09-16,21,27,15,23.0,16.0,16.0,19.0,14.0,14.0,1016.0,1023.0,1019.0,100.0,100.0,93.0,58.0,86.0,86.0,30.0,19.0,17.0,16.0,13.0,13.0,21.0,18.0,16.0,18.0,11.0,12.0,1020.0,1025.0,1025.0,1010.0,1021.0,1015.0,12.7,0.51,19.81
2016-09-17,21,29,12,21.0,23.0,16.0,15.0,19.0,14.0,1014.0,1016.0,1023.0,100.0,100.0,100.0,42.0,58.0,86.0,27.0,30.0,19.0,15.0,16.0,13.0,21.0,21.0,18.0,13.0,18.0,11.0,1017.0,1020.0,1025.0,1012.0,1010.0,1021.0,4.57,12.7,0.51
2016-09-18,22,31,14,21.0,21.0,23.0,12.0,15.0,19.0,1015.0,1014.0,1016.0,96.0,100.0,100.0,29.0,42.0,58.0,29.0,27.0,30.0,12.0,15.0,16.0,14.0,21.0,21.0,9.0,13.0,18.0,1017.0,1017.0,1020.0,1014.0,1012.0,1010.0,0.0,4.57,12.7
2016-09-19,22,29,16,22.0,21.0,21.0,15.0,12.0,15.0,1012.0,1015.0,1014.0,93.0,96.0,100.0,43.0,29.0,42.0,31.0,29.0,27.0,14.0,12.0,15.0,17.0,14.0,21.0,12.0,9.0,13.0,1014.0,1017.0,1017.0,1009.0,1014.0,1012.0,0.0,0.0,4.57
2016-09-20,25,36,14,22.0,22.0,21.0,17.0,15.0,12.0,1014.0,1012.0,1015.0,93.0,93.0,96.0,47.0,43.0,29.0,29.0,31.0,29.0,16.0,14.0,12.0,20.0,17.0,14.0,14.0,12.0,9.0,1018.0,1014.0,1017.0,1011.0,1009.0,1014.0,0.0,0.0,0.0
2016-09-21,29,34,24,25.0,22.0,22.0,18.0,17.0,15.0,1016.0,1014.0,1012.0,93.0,93.0,93.0,36.0,47.0,43.0,36.0,29.0,31.0,14.0,16.0,14.0,23.0,20.0,17.0,13.0,14.0,12.0,1019.0,1018.0,1014.0,1012.0,1011.0,1009.0,0.0,0.0,0.0
2016-09-22,28,34,22,29.0,25.0,22.0,21.0,18.0,17.0,1012.0,1016.0,1014.0,82.0,93.0,93.0,52.0,36.0,47.0,34.0,36.0,29.0,24.0,14.0,16.0,22.0,23.0,20.0,21.0,13.0,14.0,1013.0,1019.0,1018.0,1011.0,1012.0,1011.0,0.0,0.0,0.0
2016-09-23,26,33,18,28.0,29.0,25.0,21.0,21.0,18.0,1011.0,1012.0,1016.0,90.0,82.0,93.0,44.0,52.0,36.0,34.0,34.0,36.0,22.0,24.0,14.0,21.0,22.0,23.0,19.0,21.0,13.0,1012.0,1013.0,1019.0,1009.0,1011.0,1012.0,0.0,0.0,0.0
2016-09-24,23,27,19,26.0,28.0,29.0,17.0,21.0,21.0,1012.0,1011.0,1012.0,87.0,90.0,82.0,32.0,44.0,52.0,33.0,34.0,34.0,18.0,22.0,24.0,19.0,21.0,22.0,14.0,19.0,21.0,1014.0,1012.0,1013.0,1011.0,1009.0,1011.0,0.0,0.0,0.0
2016-09-25,16,24,8,23.0,26.0,28.0,20.0,17.0,21.0,1013.0,1012.0,1011.0,97.0,87.0,90.0,69.0,32.0,44.0,27.0,33.0,34.0,19.0,18.0,22.0,22.0,19.0,21.0,18.0,14.0,19.0,1015.0,1014.0,1012.0,1011.0,1011.0,1009.0,4.32,0.0,0.0
2016-09-26,16,26,6,16.0,23.0,26.0,11.0,20.0,17.0,1019.0,1013.0,1012.0,93.0,97.0,87.0,31.0,69.0,32.0,24.0,27.0,33.0,8.0,19.0,18.0,20.0,22.0,19.0,3.0,18.0,14.0,1025.0,1015.0,1014.0,1014.0,1011.0,1011.0,4.57,4.32,0.0
2016-09-27,18,28,8,16.0,16.0,23.0,4.0,11.0,20.0,1023.0,1019.0,1013.0,76.0,93.0,97.0,23.0,31.0,69.0,26.0,24.0,27.0,6.0,8.0,19.0,8.0,20.0,22.0,2.0,3.0,18.0,1025.0,1025.0,1015.0,1019.0,1014.0,1011.0,0.0,4.57,4.32
2016-09-28,14,21,7,18.0,16.0,16.0,8.0,4.0,11.0,1015.0,1023.0,1019.0,93.0,76.0,93.0,26.0,23.0,31.0,28.0,26.0,24.0,8.0,6.0,8.0,11.0,8.0,20.0,6.0,2.0,3.0,1019.0,1025.0,1025.0,1011.0,1019.0,1014.0,0.0,0.0,4.57
2016-09-29,14,23,6,14.0,18.0,16.0,7.0,8.0,4.0,1021.0,1015.0,1023.0,86.0,93.0,76.0,37.0,26.0,23.0,21.0,28.0,26.0,7.0,8.0,6.0,11.0,11.0,8.0,6.0,6.0,2.0,1028.0,1019.0,1025.0,1013.0,1011.0,1019.0,0.0,0.0,0.0
2016-09-30,15,24,6,14.0,14.0,18.0,8.0,7.0,8.0,1029.0,1021.0,1015.0,100.0,86.0,93.0,41.0,37.0,26.0,23.0,21.0,28.0,6.0,7.0,8.0,11.0,11.0,11.0,5.0,6.0,6.0,1032.0,1028.0,1019.0,1027.0,1013.0,1011.0,0.0,0.0,0.0
2016-10-01,14,22,7,15.0,14.0,14.0,8.0,8.0,7.0,1024.0,1029.0,1021.0,100.0,100.0,86.0,33.0,41.0,37.0,24.0,23.0,21.0,6.0,6.0,7.0,11.0,11.0,11.0,6.0,5.0,6.0,1028.0,1032.0,1028.0,1021.0,1027.0,1013.0,0.0,0.0,0.0
2016-10-02,17,26,7,14.0,15.0,14.0,10.0,8.0,8.0,1020.0,1024.0,1029.0,100.0,100.0,100.0,53.0,33.0,41.0,22.0,24.0,23.0,7.0,6.0,6.0,13.0,11.0,11.0,6.0,6.0,5.0,1022.0,1028.0,1032.0,1018.0,1021.0,1027.0,0.0,0.0,0.0
2016-10-03,21,27,13,17.0,14.0,15.0,10.0,10.0,8.0,1019.0,1020.0,1024.0,100.0,100.0,100.0,40.0,53.0,33.0,26.0,22.0,24.0,7.0,7.0,6.0,13.0,13.0,11.0,7.0,6.0,6.0,1021.0,1022.0,1028.0,1016.0,1018.0,1021.0,0.0,0.0,0.0
2016-10-04,17,22,12,21.0,17.0,14.0,13.0,10.0,10.0,1011.0,1019.0,1020.0,93.0,100.0,100.0,45.0,40.0,53.0,27.0,26.0,22.0,13.0,7.0,7.0,14.0,13.0,13.0,12.0,7.0,6.0,1017.0,1021.0,1022.0,1005.0,1016.0,1018.0,0.0,0.0,0.0
2016-10-05,16,23,8,17.0,21.0,17.0,15.0,13.0,10.0,1004.0,1011.0,1019.0,93.0,93.0,100.0,66.0,45.0,40.0,22.0,27.0,26.0,12.0,13.0,7.0,17.0,14.0,13.0,13.0,12.0,7.0,1006.0,1017.0,1021.0,1001.0,1005.0,1016.0,19.3,0.0,0.0
2016-10-06,10,14,6,16.0,17.0,21.0,10.0,15.0,13.0,1011.0,1004.0,1011.0,100.0,93.0,93.0,41.0,66.0,45.0,23.0,22.0,27.0,8.0,12.0,13.0,12.0,17.0,14.0,7.0,13.0,12.0,1014.0,1006.0,1017.0,1006.0,1001.0,1005.0,0.0,19.3,0.0
2016-10-07,11,19,2,10.0,16.0,17.0,10.0,10.0,15.0,1013.0,1011.0,1004.0,93.0,100.0,93.0,82.0,41.0,66.0,14.0,23.0,22.0,6.0,8.0,12.0,14.0,12.0,17.0,3.0,7.0,13.0,1022.0,1014.0,1006.0,1011.0,1006.0,1001.0,18.54,0.0,19.3
2016-10-08,16,24,6,11.0,10.0,16.0,3.0,10.0,10.0,1026.0,1013.0,1011.0,92.0,93.0,100.0,34.0,82.0,41.0,19.0,14.0,23.0,2.0,6.0,8.0,7.0,14.0,12.0,1.0,3.0,7.0,1028.0,1022.0,1014.0,1022.0,1011.0,1006.0,0.0,18.54,0.0
2016-10-09,16,25,6,16.0,11.0,10.0,4.0,3.0,10.0,1024.0,1026.0,1013.0,83.0,92.0,93.0,21.0,34.0,82.0,24.0,19.0,14.0,6.0,2.0,6.0,6.0,7.0,14.0,0.0,1.0,3.0,1026.0,1028.0,1022.0,1022.0,1022.0,1011.0,0.0,0.0,18.54
2016-10-10,14,17,11,16.0,16.0,11.0,6.0,4.0,3.0,1024.0,1024.0,1026.0,96.0,83.0,92.0,25.0,21.0,34.0,25.0,24.0,19.0,6.0,6.0,2.0,8.0,6.0,7.0,3.0,0.0,1.0,1027.0,1026.0,1028.0,1021.0,1022.0,1022.0,0.0,0.0,0.0
2016-10-11,17,23,10,14.0,16.0,16.0,10.0,6.0,4.0,1019.0,1024.0,1024.0,86.0,96.0,83.0,60.0,25.0,21.0,17.0,25.0,24.0,11.0,6.0,6.0,12.0,8.0,6.0,7.0,3.0,0.0,1021.0,1027.0,1026.0,1015.0,1021.0,1022.0,2.03,0.0,0.0
2016-10-12,6,12,1,17.0,14.0,16.0,9.0,10.0,6.0,1014.0,1019.0,1024.0,89.0,86.0,96.0,53.0,60.0,25.0,23.0,17.0,25.0,10.0,11.0,6.0,13.0,12.0,8.0,6.0,7.0,3.0,1018.0,1021.0,1027.0,1012.0,1015.0,1021.0,0.0,2.03,0.0
2016-10-13,7,16,-2,6.0,17.0,14.0,3.0,9.0,10.0,1024.0,1014.0,1019.0,89.0,89.0,86.0,50.0,53.0,60.0,12.0,23.0,17.0,1.0,10.0,11.0,6.0,13.0,12.0,-1.0,6.0,7.0,1029.0,1018.0,1021.0,1018.0,1012.0,1015.0,0.25,0.0,2.03
2016-10-14,13,20,7,7.0,6.0,17.0,1.0,3.0,9.0,1025.0,1024.0,1014.0,92.0,89.0,89.0,40.0,50.0,53.0,16.0,12.0,23.0,-2.0,1.0,10.0,4.0,6.0,13.0,-3.0,-1.0,6.0,1029.0,1029.0,1018.0,1021.0,1018.0,1012.0,0.0,0.25,0.0
2016-10-15,19,25,13,13.0,7.0,6.0,10.0,1.0,3.0,1015.0,1025.0,1024.0,96.0,92.0,89.0,68.0,40.0,50.0,20.0,16.0,12.0,7.0,-2.0,1.0,14.0,4.0,6.0,4.0,-3.0,-1.0,1021.0,1029.0,1029.0,1008.0,1021.0,1018.0,0.0,0.0,0.25
2016-10-16,20,28,11,19.0,13.0,7.0,16.0,10.0,1.0,1008.0,1015.0,1025.0,100.0,96.0,92.0,64.0,68.0,40.0,25.0,20.0,16.0,13.0,7.0,-2.0,17.0,14.0,4.0,13.0,4.0,-3.0,1010.0,1021.0,1029.0,1006.0,1008.0,1021.0,0.0,0.0,0.0
2016-10-17,21,29,13,20.0,19.0,13.0,15.0,16.0,10.0,1007.0,1008.0,1015.0,100.0,100.0,96.0,55.0,64.0,68.0,28.0,25.0,20.0,11.0,13.0,7.0,19.0,17.0,14.0,11.0,13.0,4.0,1010.0,1010.0,1021.0,1000.0,1006.0,1008.0,0.0,0.0,0.0
2016-10-18,16,22,9,21.0,20.0,19.0,14.0,15.0,16.0,997.0,1007.0,1008.0,100.0,100.0,100.0,31.0,55.0,64.0,29.0,28.0,25.0,13.0,11.0,13.0,18.0,19.0,17.0,8.0,11.0,13.0,1002.0,1010.0,1010.0,992.0,1000.0,1006.0,0.0,0.0,0.0
